location_id,lat,lng,pop_total,pop_households,avg_hh_size,building_count,total_building_area,avg_building_area,residential_count,commercial_count,building_density,poi_bank,poi_bus_stop,poi_hospital,poi_mall,poi_park,poi_pharmacy,poi_restaurant,poi_school,poi_total,competitor_count,dist_nearest_competitor_m,residential_ratio,commercial_ratio,pop_density,signal_count,unique_users,peak_morning_signals,peak_ratio,signals_per_user,dist_nearest_client_m,nearest_client_revenue,dist_nearest_poi_m,predicted_revenue,score
GRID_11347,50.17000000000011,19.369999999999834,561.0,150.0,3.74,256.0,30444.05,118.9220703125,185.0,10.0,325.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3912.2,0.723,0.039,714.3,10887.0,214.0,2456.0,0.2305,40.25,13056.4,173229.08,254.2,157582.29040721635,8.1
GRID_11348,50.17000000000011,19.374999999999833,874.0,231.0,3.7835497835497836,428.0,40092.47,93.6739953271028,300.0,4.0,544.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3816.1,0.701,0.009,1112.8,10887.0,214.0,2456.0,0.2305,40.25,13403.4,173229.08,144.4,154418.2049704942,7.9
GRID_11349,50.17000000000011,19.379999999999832,912.0,253.0,3.6047430830039526,481.0,45493.36,94.58079002079002,337.0,3.0,612.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3751.7,0.701,0.006,1161.2,10887.0,214.0,2456.0,0.2305,40.25,13751.0,173229.08,481.6,149573.54920213524,7.6
GRID_11350,50.17000000000011,19.38499999999983,655.0,179.0,3.659217877094972,366.0,35085.35,95.86161202185792,238.0,1.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3720.5,0.65,0.003,834.0,10887.0,214.0,2456.0,0.2305,40.25,14099.0,173229.08,835.4,147257.7311856569,7.5
GRID_11351,50.17000000000011,19.38999999999983,572.0,160.0,3.575,317.0,30915.61,97.52558359621452,219.0,1.0,403.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723.5,0.691,0.003,728.3,10887.0,214.0,2456.0,0.2305,40.25,14447.4,173229.08,1191.0,163650.4038257921,8.4
GRID_11354,50.17000000000011,19.404999999999827,540.0,93.0,5.806451612903226,303.0,28672.5,94.62871287128714,200.0,8.0,385.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577.9,0.66,0.026,687.5,10887.0,214.0,2456.0,0.2305,40.25,15114.6,197099.19,2260.5,166352.0224843083,8.5
GRID_11360,50.17000000000011,19.43499999999982,626.0,203.0,3.1281081081081084,372.0,54310.1,145.99489247311828,253.0,14.0,473.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.5,0.68,0.038,797.0,10887.0,214.0,2456.0,0.2305,40.25,13076.7,197099.19,2045.8,179606.46588603038,9.3
GRID_11361,50.17000000000011,19.43999999999982,957.0,340.0,3.040201005025126,402.0,46655.38,116.0581592039801,277.0,13.0,511.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.6,0.689,0.032,1218.5,10887.0,214.0,2456.0,0.2305,40.25,12740.3,197099.19,1749.2,177081.1720086816,9.1
GRID_11362,50.17000000000011,19.44499999999982,884.0,295.0,3.338418079096045,343.0,41328.4,120.49096209912537,235.0,7.0,436.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.7,0.685,0.02,1125.5,10887.0,214.0,2456.0,0.2305,40.25,12405.2,197099.19,1479.6,182562.52054813324,9.5
GRID_11363,50.17000000000011,19.449999999999818,655.0,189.0,3.4798882681564245,319.0,32350.09,101.41094043887148,227.0,2.0,406.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.8,0.712,0.006,834.0,10887.0,214.0,2456.0,0.2305,40.25,12071.3,197099.19,1254.4,185827.75471740979,9.6
GRID_11364,50.17000000000011,19.454999999999817,526.0,167.0,3.408130081300813,234.0,25271.51,107.99790598290598,159.0,0.0,297.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,0.679,0.0,669.7,10887.0,214.0,2456.0,0.2305,40.25,11738.8,197099.19,1101.2,190752.6328754186,9.9
GRID_11366,50.17000000000011,19.464999999999815,625.0,194.0,3.4584415584415584,283.0,32565.33,115.07183745583039,209.0,3.0,360.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.9,0.739,0.011,795.8,10887.0,214.0,2456.0,0.2305,40.25,11078.3,197099.19,1120.5,194840.393302677,10.1
GRID_11367,50.17000000000011,19.469999999999814,706.0,197.0,3.5901041666666664,363.0,45884.47,126.40349862258954,257.0,17.0,462.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.0,0.708,0.047,898.9,10887.0,214.0,2456.0,0.2305,40.25,10750.6,197099.19,1288.2,198696.3230283352,10.4
GRID_11368,50.17000000000011,19.474999999999813,518.0,145.0,3.5866197183098594,271.0,35435.04,130.75660516605166,195.0,14.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.4,0.72,0.052,659.5,10887.0,214.0,2456.0,0.2305,40.25,10424.9,197099.19,1522.6,199498.98049412319,10.4
GRID_11377,50.17000000000011,19.519999999999804,506.0,129.0,3.94251968503937,227.0,23336.68,102.8047577092511,153.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4818.4,0.674,0.0,644.3,10887.0,214.0,2456.0,0.2305,40.25,7621.1,197099.19,2985.4,216742.8439193489,11.4
GRID_11379,50.17000000000011,19.529999999999802,582.0,154.0,3.779220779220779,327.0,28482.73,87.1031498470948,199.0,2.0,416.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522.1,0.609,0.006,741.0,10887.0,214.0,2456.0,0.2305,40.25,7045.7,197099.19,3541.1,218615.21636749842,11.5
GRID_11380,50.17000000000011,19.5349999999998,576.0,162.0,3.5555555555555554,327.0,29010.96,88.71853211009174,200.0,2.0,416.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5874.8,0.612,0.006,733.4,10887.0,214.0,2456.0,0.2305,40.25,6768.0,197099.19,3838.6,218870.88108010538,11.5
GRID_11439,50.17000000000011,19.829999999999742,694.0,144.0,4.819444444444445,324.0,36815.15,113.62700617283951,180.0,4.0,412.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5114.1,0.556,0.012,883.6,10887.0,214.0,2456.0,0.2305,40.25,8888.9,353665.53,2592.2,278122.2456390144,14.8
GRID_11440,50.17000000000011,19.83499999999974,611.0,140.0,4.364285714285714,299.0,32185.43,107.64357859531772,177.0,3.0,380.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5244.7,0.592,0.01,778.0,10887.0,214.0,2456.0,0.2305,40.25,8721.3,353665.53,2367.7,278412.04284021544,14.8
GRID_11542,50.17500000000011,18.769999999999953,983.0,325.0,3.636153846153846,248.0,37793.31,152.39237903225805,152.0,14.0,315.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5591.9,0.613,0.056,1251.6,10887.0,214.0,2456.0,0.2305,40.25,5866.9,156433.13,3499.4,211310.7831830195,11.1
GRID_11543,50.17500000000011,18.774999999999952,1225.0,427.0,3.2785310734463273,279.0,37958.59,136.05229390681004,195.0,9.0,355.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.8,0.699,0.032,1559.7,10887.0,214.0,2456.0,0.2305,40.25,5565.3,156433.13,3483.8,208764.91326812227,10.9
GRID_11544,50.17500000000011,18.77999999999995,767.0,245.0,3.4917721518987346,266.0,35520.94,133.53736842105263,178.0,17.0,338.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915.4,0.669,0.064,976.6,10887.0,214.0,2456.0,0.2305,40.25,5270.7,156433.13,3504.7,214510.4461758518,11.2
GRID_11561,50.17500000000011,18.864999999999934,653.0,158.0,4.132911392405063,338.0,38807.68,114.81562130177515,209.0,15.0,430.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1665.9,0.618,0.044,831.4,10887.0,214.0,2456.0,0.2305,40.25,3537.0,156433.13,206.6,252964.79651326823,13.4
GRID_11562,50.17500000000011,18.869999999999933,639.0,154.0,4.195333333333333,332.0,40333.21,121.48557228915662,214.0,20.0,422.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1417.8,0.645,0.06,813.6,10887.0,214.0,2456.0,0.2305,40.25,3729.2,156433.13,384.9,249544.41605406385,13.2
GRID_11565,50.17500000000011,18.88499999999993,725.0,262.0,3.2616822429906542,294.0,107460.14,365.51068027210886,160.0,46.0,374.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.5,0.544,0.156,923.1,10887.0,214.0,2456.0,0.2305,40.25,4430.0,156433.13,1356.1,254030.13666029312,13.5
GRID_11566,50.17500000000011,18.88999999999993,629.0,221.0,3.0610000000000004,327.0,145268.52,444.24623853211006,113.0,93.0,416.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.2,0.346,0.284,800.9,10887.0,214.0,2456.0,0.2305,40.25,4694.8,156433.13,1059.0,267516.6245999089,14.2
GRID_11568,50.17500000000011,18.899999999999928,1656.0,649.0,2.95234375,431.0,136199.45,316.00800464037127,134.0,123.0,548.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,839.4,0.311,0.285,2108.5,10887.0,214.0,2456.0,0.2305,40.25,5257.2,156433.13,671.3,283030.8225033956,15.1
GRID_11569,50.17500000000011,18.904999999999927,1889.0,720.0,3.064090909090909,519.0,107523.01,207.173429672447,246.0,82.0,660.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,827.1,0.474,0.158,2405.2,10887.0,214.0,2456.0,0.2305,40.25,5551.5,156433.13,705.3,295529.1333998538,15.8
GRID_11570,50.17500000000011,18.909999999999926,2118.0,879.0,2.967400881057269,452.0,68610.0,151.7920353982301,260.0,29.0,575.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,958.3,0.575,0.064,2696.7,10887.0,214.0,2456.0,0.2305,40.25,5852.7,156433.13,853.3,278393.8773481137,14.8
GRID_11571,50.17500000000011,18.914999999999925,1178.0,429.0,3.488826815642458,366.0,50527.46,138.0531693989071,243.0,22.0,466.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1186.3,0.664,0.06,1499.9,10887.0,214.0,2456.0,0.2305,40.25,6160.0,156433.13,998.9,245676.6647829175,13.0
GRID_11578,50.17500000000011,18.949999999999918,576.0,152.0,3.789473684210526,295.0,36696.22,124.39396610169491,229.0,1.0,375.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3459.2,0.776,0.003,733.4,10887.0,214.0,2456.0,0.2305,40.25,5951.0,262154.63,3113.2,251969.57542421573,13.4
GRID_11579,50.17500000000011,18.954999999999917,689.0,179.0,3.8491620111731844,340.0,39284.8,115.54352941176471,262.0,3.0,432.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.1,0.771,0.009,877.3,10887.0,214.0,2456.0,0.2305,40.25,5848.5,262154.63,3279.6,251078.17728231527,13.3
GRID_11580,50.17500000000011,18.959999999999916,792.0,194.0,4.0880829015544045,381.0,40067.39,105.1637532808399,285.0,5.0,485.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.5,0.748,0.013,1008.4,10887.0,214.0,2456.0,0.2305,40.25,5766.2,262154.63,2961.0,253825.31220431597,13.5
GRID_11581,50.17500000000011,18.964999999999915,1106.0,289.0,3.874733096085409,603.0,65359.22,108.39008291873964,387.0,35.0,767.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4507.1,0.642,0.058,1408.2,10887.0,214.0,2456.0,0.2305,40.25,5705.0,262154.63,2652.1,259146.49485193932,13.8
GRID_11582,50.17500000000011,18.969999999999914,1265.0,335.0,3.830153846153846,672.0,71681.3,106.6686011904762,449.0,32.0,855.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4858.6,0.668,0.048,1610.6,10887.0,214.0,2456.0,0.2305,40.25,5665.7,262154.63,2356.7,260741.77894576013,13.8
GRID_11583,50.17500000000011,18.974999999999913,1078.0,289.0,3.7395104895104896,562.0,53343.76,94.91772241992884,402.0,12.0,715.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210.9,0.715,0.021,1372.6,10887.0,214.0,2456.0,0.2305,40.25,5648.7,262154.63,2080.8,259915.19512657495,13.8
GRID_11617,50.17500000000011,19.14499999999988,665.0,173.0,3.8439306358381504,315.0,39776.9,126.27587301587302,263.0,12.0,401.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852.9,0.835,0.038,846.7,10887.0,214.0,2456.0,0.2305,40.25,4997.5,173229.08,4165.6,217567.84026829005,11.4
GRID_11618,50.17500000000011,19.149999999999878,589.0,153.0,3.8666666666666667,289.0,34832.28,120.52692041522491,231.0,14.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5950.2,0.799,0.048,749.9,10887.0,214.0,2456.0,0.2305,40.25,4762.6,173229.08,4090.1,220078.00328726013,11.6
GRID_11634,50.17500000000011,19.229999999999862,633.0,168.0,3.7740963855421685,261.0,26678.46,102.21632183908045,201.0,1.0,332.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6825.2,0.77,0.004,806.0,10887.0,214.0,2456.0,0.2305,40.25,4547.1,173229.08,4185.9,222003.43407457307,11.7
GRID_11635,50.17500000000011,19.23499999999986,645.0,176.0,3.6685714285714286,275.0,27433.66,99.75876363636364,218.0,1.0,350.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6945.1,0.793,0.004,821.2,10887.0,214.0,2456.0,0.2305,40.25,4766.3,173229.08,3946.7,220936.80613743962,11.6
GRID_11668,50.17500000000011,19.399999999999828,571.0,161.0,3.546583850931677,352.0,30666.64,87.12113636363637,226.0,12.0,448.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840.1,0.642,0.034,727.0,10887.0,214.0,2456.0,0.2305,40.25,15268.8,173229.08,1959.4,151705.69210826792,7.7
GRID_11669,50.17500000000011,19.404999999999827,793.0,197.0,4.025380710659898,440.0,41136.71,93.49252272727273,298.0,11.0,560.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3484.5,0.677,0.025,1009.7,10887.0,214.0,2456.0,0.2305,40.25,15282.8,197099.19,2307.5,159009.63340659565,8.1
GRID_11675,50.17500000000011,19.43499999999982,590.0,192.0,3.204516129032258,311.0,29280.670000000002,94.15006430868168,230.0,4.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.5,0.74,0.013,751.2,10887.0,214.0,2456.0,0.2305,40.25,13270.9,197099.19,2379.7,167734.69026746153,8.6
GRID_11676,50.17500000000011,19.43999999999982,515.0,179.0,2.990909090909091,258.0,24953.61,96.71941860465117,196.0,1.0,328.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.5,0.76,0.004,655.7,10887.0,214.0,2456.0,0.2305,40.25,12939.6,197099.19,2130.1,170955.0185634619,8.8
GRID_11677,50.17500000000011,19.44499999999982,795.0,270.0,3.3290909090909087,288.0,32653.42,113.37993055555555,215.0,1.0,366.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.7,0.747,0.003,1012.2,10887.0,214.0,2456.0,0.2305,40.25,12609.8,197099.19,1914.9,175493.23286913786,9.1
GRID_11678,50.17500000000011,19.449999999999818,823.0,291.0,3.462676056338028,272.0,51557.42,189.5493382352941,166.0,19.0,346.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,406.8,0.61,0.07,1047.9,10887.0,214.0,2456.0,0.2305,40.25,12281.5,197099.19,1746.7,143111.82150192902,7.2
GRID_11679,50.17500000000011,19.454999999999817,545.0,211.0,3.475,196.0,69007.94,352.0813265306123,75.0,39.0,249.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,329.8,0.383,0.199,693.9,10887.0,214.0,2456.0,0.2305,40.25,11954.9,197099.19,1640.2,158856.33177386687,8.1
GRID_11694,50.17500000000011,19.529999999999802,754.0,204.0,3.696078431372549,417.0,36982.44,88.68690647482015,257.0,2.0,530.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5461.8,0.616,0.005,960.0,10887.0,214.0,2456.0,0.2305,40.25,7400.8,197099.19,3762.2,213757.61106934585,11.2
GRID_11695,50.17500000000011,19.5349999999998,711.0,198.0,3.590909090909091,393.0,34151.25,86.89885496183206,244.0,2.0,500.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5818.2,0.621,0.005,905.3,10887.0,214.0,2456.0,0.2305,40.25,7137.0,197099.19,4106.1,213462.61359129444,11.2
GRID_11706,50.17500000000011,19.58999999999979,714.0,220.0,3.2116279069767444,448.0,42260.29,94.33100446428571,290.0,7.0,570.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9740.9,0.647,0.016,909.1,10887.0,214.0,2456.0,0.2305,40.25,5056.7,197099.19,4042.9,234652.3236028061,12.4
GRID_11707,50.17500000000011,19.59499999999979,643.0,200.0,3.178756476683938,398.0,38178.85,95.92675879396984,263.0,6.0,506.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9827.1,0.661,0.015,818.7,10887.0,214.0,2456.0,0.2305,40.25,4979.4,197099.19,3915.4,235935.6313571356,12.5
GRID_11770,50.17500000000011,19.909999999999727,560.0,107.0,5.233644859813084,243.0,27797.89,114.39460905349794,149.0,3.0,309.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9168.9,0.613,0.012,713.0,10887.0,214.0,2456.0,0.2305,40.25,5000.0,227013.29,4200.8,252198.77733926396,13.4
GRID_11880,50.18000000000011,18.88499999999993,743.0,228.0,4.297916666666667,195.0,82990.46,425.5921025641026,114.0,18.0,248.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.5,0.585,0.092,946.0,10887.0,214.0,2456.0,0.2305,40.25,4830.4,156433.13,1590.3,249499.74816287775,13.2
GRID_11881,50.18000000000011,18.88999999999993,937.0,331.0,3.5,228.0,94657.3,415.1635964912281,130.0,30.0,290.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.2,0.57,0.132,1193.0,10887.0,214.0,2456.0,0.2305,40.25,5074.3,156433.13,1471.6,246157.35661456038,13.0
GRID_11882,50.18000000000011,18.89499999999993,1404.0,475.0,3.36734693877551,457.0,118375.68000000001,259.02774617067837,304.0,55.0,581.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.9,0.665,0.12,1787.6,10887.0,214.0,2456.0,0.2305,40.25,5330.9,156433.13,1305.0,239386.06776382297,12.6
GRID_11883,50.18000000000011,18.899999999999928,905.0,268.0,3.542666666666667,435.0,75454.5,173.45862068965516,283.0,52.0,553.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.8,0.651,0.12,1152.3,10887.0,214.0,2456.0,0.2305,40.25,5598.6,156433.13,1222.7,228243.6284437936,12.0
GRID_11884,50.18000000000011,18.904999999999927,841.0,266.0,3.437323943661972,286.0,50519.34,176.64104895104893,172.0,29.0,364.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.4,0.601,0.101,1070.8,10887.0,214.0,2456.0,0.2305,40.25,5875.8,156433.13,1241.7,223006.89843665762,11.7
GRID_11885,50.18000000000011,18.909999999999926,772.0,238.0,3.2618556701030927,329.0,38729.89,117.72003039513677,244.0,26.0,418.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.9,0.742,0.079,982.9,10887.0,214.0,2456.0,0.2305,40.25,6161.2,156433.13,1357.7,211771.53674149988,11.1
GRID_11886,50.18000000000011,18.914999999999925,757.0,246.0,3.159276018099548,375.0,43834.12,116.89098666666668,283.0,29.0,477.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.7,0.755,0.077,963.8,10887.0,214.0,2456.0,0.2305,40.25,6453.7,156433.13,1508.0,209098.990674042,10.9
GRID_11887,50.18000000000011,18.919999999999924,955.0,286.0,3.408712121212121,440.0,57037.05,129.6296590909091,360.0,18.0,560.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.2,0.818,0.041,1215.9,10887.0,214.0,2456.0,0.2305,40.25,6484.7,262154.63,1535.8,252590.41579854948,13.4
GRID_11888,50.18000000000011,18.924999999999923,763.0,217.0,3.6537142857142855,317.0,44288.49,139.71132492113563,257.0,7.0,403.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.7,0.811,0.022,971.5,10887.0,214.0,2456.0,0.2305,40.25,6270.1,262154.63,1618.4,255813.98955067978,13.6
GRID_11890,50.18000000000011,18.93499999999992,681.0,208.0,3.2796610169491527,341.0,42627.33,125.00683284457479,246.0,30.0,434.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669.2,0.721,0.088,867.1,10887.0,214.0,2456.0,0.2305,40.25,5882.4,262154.63,1975.8,255500.2948744965,13.5
GRID_11891,50.18000000000011,18.93999999999992,824.0,257.0,3.262704918032787,424.0,54904.22,129.4910849056604,317.0,22.0,539.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981.2,0.748,0.052,1049.2,10887.0,214.0,2456.0,0.2305,40.25,5712.2,262154.63,2219.9,257600.0951946577,13.7
GRID_11892,50.18000000000011,18.94499999999992,742.0,240.0,3.1458149779735685,394.0,46111.95,117.03540609137055,302.0,14.0,501.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3302.3,0.766,0.036,944.7,10887.0,214.0,2456.0,0.2305,40.25,5559.7,262154.63,2491.4,255488.83502184058,13.5
GRID_11895,50.18000000000011,18.959999999999916,809.0,211.0,3.834928229665072,397.0,41551.4,104.66347607052897,269.0,12.0,505.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.7,0.678,0.03,1030.1,10887.0,214.0,2456.0,0.2305,40.25,5223.0,262154.63,2741.6,260278.26338122968,13.8
GRID_11896,50.18000000000011,18.964999999999915,1442.0,387.0,3.7964959568733154,700.0,77196.53,110.28075714285714,444.0,35.0,891.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4639.5,0.634,0.05,1836.0,10887.0,214.0,2456.0,0.2305,40.25,5155.4,262154.63,2404.7,264835.67601798027,14.1
GRID_11897,50.18000000000011,18.969999999999914,1629.0,454.0,3.704225352112676,876.0,95097.83,108.55916666666667,552.0,40.0,1115.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4981.6,0.63,0.046,2074.1,10887.0,214.0,2456.0,0.2305,40.25,5111.9,262154.63,2074.5,268873.1749701429,14.3
GRID_11898,50.18000000000011,18.974999999999913,1677.0,473.0,3.6562076749435666,818.0,83350.18,101.89508557457212,581.0,11.0,1041.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5325.7,0.71,0.013,2135.2,10887.0,214.0,2456.0,0.2305,40.25,5093.1,262154.63,1754.8,266629.3128447758,14.2
GRID_11899,50.18000000000011,18.97999999999991,1144.0,326.0,3.611764705882353,505.0,51448.23,101.87768316831684,375.0,1.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5671.4,0.743,0.002,1456.6,10887.0,214.0,2456.0,0.2305,40.25,5099.2,262154.63,1452.5,268320.9089795477,14.3
GRID_11902,50.18000000000011,18.99499999999991,1893.0,732.0,2.5500000000000003,119.0,25490.97,214.2098319327731,63.0,15.0,151.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6715.5,0.529,0.126,2410.2,10887.0,214.0,2456.0,0.2305,40.25,4559.0,323175.63,853.9,355950.24940538546,19.2
GRID_11903,50.18000000000011,18.999999999999908,2354.0,922.0,2.4902439024390244,208.0,55127.13,265.0342788461538,78.0,41.0,264.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6756.3,0.375,0.197,2997.2,10887.0,214.0,2456.0,0.2305,40.25,4274.5,323175.63,882.3,363858.2619045384,19.6
GRID_11904,50.18000000000011,19.004999999999907,1086.0,438.0,2.531034482758621,152.0,58549.99,385.1973026315789,28.0,57.0,193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6716.5,0.184,0.375,1382.7,10887.0,214.0,2456.0,0.2305,40.25,4001.6,323175.63,1040.3,314610.7369189738,16.9
GRID_11930,50.18000000000011,19.13499999999988,500.0,136.0,3.708955223880597,232.0,26949.86,116.16318965517242,185.0,2.0,295.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6272.3,0.797,0.009,636.6,10887.0,214.0,2456.0,0.2305,40.25,5891.9,173229.08,3279.0,217645.67475294654,11.4
GRID_11931,50.18000000000011,19.13999999999988,585.0,165.0,3.5801282051282053,268.0,35203.26,131.35544776119403,215.0,8.0,341.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6323.0,0.802,0.03,744.8,10887.0,214.0,2456.0,0.2305,40.25,5649.1,173229.08,3515.3,218166.81997651537,11.5
GRID_11932,50.18000000000011,19.14499999999988,899.0,238.0,3.785775862068965,420.0,50674.9,120.65452380952381,315.0,15.0,534.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6393.3,0.75,0.036,1144.6,10887.0,214.0,2456.0,0.2305,40.25,5418.9,173229.08,3770.6,219444.3823671216,11.5
GRID_11933,50.18000000000011,19.149999999999878,740.0,188.0,3.9331550802139037,368.0,43395.85,117.9235054347826,253.0,10.0,468.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6482.5,0.688,0.027,942.2,10887.0,214.0,2456.0,0.2305,40.25,5203.1,173229.08,4041.3,221947.83625696975,11.7
GRID_11934,50.18000000000011,19.154999999999877,564.0,150.0,3.7653061224489797,273.0,30113.28,110.30505494505493,185.0,3.0,347.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6589.9,0.678,0.011,718.1,10887.0,214.0,2456.0,0.2305,40.25,5003.5,173229.08,4324.5,221101.71544897978,11.6
GRID_11949,50.18000000000011,19.229999999999862,591.0,153.0,3.8684210526315788,220.0,23639.37,107.45168181818181,181.0,5.0,280.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7355.2,0.823,0.023,752.5,10887.0,214.0,2456.0,0.2305,40.25,5006.6,173229.08,3804.3,219908.93864338583,11.6
